dataset_id,case_id,verfahren,group_id,subrun_id,status,wall_seconds_used,solutions_found,time_to_first_feasible_seconds,solver_status,termination_reason,mip_gap,best_bound,best_obj_scalar
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,bound_f_fair,ok,2.187999999994645,1,2.0789999999979045,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,bound_f_ot,timeout,2.360000000015134,1,2.2190000000118744,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,bound_f_pref,timeout,2.3429999999934807,0,,optimal,optimal,0.0,1611.0,1611.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,bound_f_stab,timeout,2.514999999984866,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,omega_0,ok,2.562000000005355,1,2.437000000005355,optimal,optimal,0.0,0.00036081544290095615,0.00036081544290095615
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,omega_1,ok,2.23499999998603,1,2.10999999998603,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,omega_2,ok,2.922000000020489,1,2.7810000000172295,optimal,optimal,0.0,0.0973825787342012,0.0973825787342012
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,omega_3,ok,2.4839999999967404,1,2.3589999999967404,optimal,optimal,0.0,0.02631578947368421,0.02631578947368421
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,19229f2f0c6aee259f6b54502c7dc50caca50259451d03444ffc614504c933d5,omega_4,timeout,16.23399999999674,1,16.09399999998277,timelimit,time_limit,0.302198619954463,0.254189616426235,0.3310053677169975
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,bound_f_fair,ok,2.2189999999827705,1,2.10999999998603,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,bound_f_ot,timeout,2.3439999999827705,0,,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,bound_f_pref,timeout,2.6560000000172295,0,,timelimit,time_limit,1e+20,0.0,14752.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,bound_f_stab,timeout,2.547000000020489,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,omega_0,ok,2.3589999999967404,1,2.25,optimal,optimal,0.0,0.0011254924029262803,0.0011254924029262803
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,omega_1,ok,2.187999999994645,1,2.0780000000086147,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,omega_2,ok,2.437000000005355,1,2.3440000000118744,optimal,optimal,0.0,0.4735449735450947,0.4735449735450947
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,omega_3,ok,2.375,1,2.25,optimal,optimal,0.0,0.047619047619047616,0.047619047619047616
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,3e3c86223d058eff678ea68317a892e7035f96a68a91462f9a09dce4e5745871,omega_4,timeout,16.437000000005355,0,,timelimit,time_limit,0.5581013077366559,0.8898161789229865,1.3864237520251395
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,bound_f_fair,ok,2.2190000000118744,1,2.125,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,bound_f_ot,ok,2.2190000000118744,1,2.1089999999967404,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,bound_f_pref,timeout,2.264999999984866,1,2.264999999984866,optimal,optimal,0.0,1611.0,1611.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,bound_f_stab,timeout,2.3910000000032596,0,,timelimit,no_incumbent,1e+20,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,omega_0,ok,2.2030000000086147,1,2.1089999999967404,optimal,optimal,0.0,0.00036081544290095615,0.00036081544290095615
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,omega_1,ok,1.8599999999860302,1,1.75,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,omega_2,ok,2.3429999999934807,1,2.2339999999967404,optimal,optimal,0.0,0.09738257873419187,0.09738257873419187
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,omega_3,ok,2.360000000015134,1,2.25,optimal,optimal,0.0,0.02631578947368421,0.02631578947368421
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V1,fd04982706fb13fe5f995955fbb2c31b8b4c67b8929288199ab38d2c0ce1d2af,omega_4,timeout,16.437000000005355,0,,timelimit,time_limit,0.2929902806040139,0.2541896292505509,0.32866472005130004
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,bound_f_fair,timeout,2.3440000000118744,0,,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,bound_f_ot,timeout,2.3280000000086147,1,2.2030000000086147,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,bound_f_pref,ok,2.187999999994645,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,bound_f_stab,timeout,2.327999999979511,1,2.2189999999827705,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,eps_f_stab_0,ok,1.3429999999934807,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,65abf85a31bc1d688791f07547e319d4b568627b65c3dae378b41ceeb5956e78,eps_f_stab_1,ok,3.4219999999913853,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,bound_f_fair,ok,2.0469999999913853,1,1.952999999979511,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,bound_f_ot,timeout,2.3440000000118744,1,2.2190000000118744,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,bound_f_pref,ok,2.2030000000086147,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,bound_f_stab,timeout,2.265999999974156,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,eps_f_stab_0,ok,1.2179999999934807,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,bcf8b1131f86feaf93dc45f827293f68de4eb5711459fd4e0cfeec897be79635,eps_f_stab_1,ok,3.75,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,bound_f_fair,timeout,2.2809999999881256,0,,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,bound_f_ot,ok,2.0160000000032596,1,1.9060000000172295,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,bound_f_pref,timeout,2.51500000001397,0,,timelimit,time_limit,1e+20,0.0,14729.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,bound_f_stab,timeout,2.2660000000032596,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,eps_f_stab_0,ok,1.2660000000032596,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V2,d2c9c2d52c533548ad1f3a5e02a92f42c926484d4275b31454b5a79fff62fcd4,eps_f_stab_1,ok,3.7339999999967404,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,3358fa9103120d7a309bfbc665d12d0156732974d12cd2c0404d2857bd825a4c,start_0,timeout,30.0,1,0.0629999999946449,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,3358fa9103120d7a309bfbc665d12d0156732974d12cd2c0404d2857bd825a4c,start_1,timeout,30.0,3,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,3358fa9103120d7a309bfbc665d12d0156732974d12cd2c0404d2857bd825a4c,start_2,ok,12.421999999991385,22,0.0629999999946449,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,5c1f54637d516a35063c052aa9e9aad87c57168e798c13568281f78eff7ba847,start_0,timeout,30.0,1,0.030999999988125637,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,5c1f54637d516a35063c052aa9e9aad87c57168e798c13568281f78eff7ba847,start_1,timeout,30.0,3,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,5c1f54637d516a35063c052aa9e9aad87c57168e798c13568281f78eff7ba847,start_2,ok,11.64100000000326,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,793f5d501f808421c4e8b4edaf8558ff49df3823dba56ff744109094f47d1a7e,start_0,timeout,30.0,1,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,793f5d501f808421c4e8b4edaf8558ff49df3823dba56ff744109094f47d1a7e,start_1,timeout,30.0,2,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V3,793f5d501f808421c4e8b4edaf8558ff49df3823dba56ff744109094f47d1a7e,start_2,ok,11.5,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V4,357db7cd12e3825b718f01f3b4a84460f4b4b8e20db43fb88a0a3f1d35d1110f,run_0,timeout,90.0,441,0.030999999988125637,,,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V4,9c96d8fb2de83b4bd6fceb1549cf71fbe662fb085379ea1816659912a14ce13f,run_0,timeout,90.0,387,0.030999999988125637,,deadline,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-leicht,V4,b2b567c808653eda91d74c3559e8841ccf999cf2340e8607f468fe1af6702896,run_0,timeout,90.0,486,0.03200000000651926,,deadline,,,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,bound_f_fair,ok,2.110000000015134,0,,timelimit,no_incumbent,1e+20,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,bound_f_ot,ok,2.0,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,bound_f_pref,timeout,2.8589999999967404,0,,optimal,optimal,0.0,1620.0,1620.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,bound_f_stab,ok,2.125,0,,timelimit,no_incumbent,1e+20,6.0,6.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,omega_0,ok,2.7179999999934807,1,2.577999999979511,optimal,optimal,0.0,0.0014285714285714288,0.0014285714285714288
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,omega_1,ok,6.594000000011874,1,6.4539999999979045,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,omega_2,ok,3.0939999999827705,1,2.952999999979511,optimal,optimal,0.0,0.03232242617716774,0.03232242617716774
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,omega_3,ok,3.1719999999913853,1,3.0469999999913853,optimal,optimal,0.0,0.023809523809523808,0.023809523809523808
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,2ad45d291b0977617e455a093524106f399c81b07f8f522cbfcae11b1cd5a0bd,omega_4,timeout,16.29700000002049,0,,optimal,optimal,0.0,0.09687360590991682,0.09687360590991682
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,bound_f_fair,ok,2.0,0,,timelimit,no_incumbent,1e+20,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,bound_f_ot,ok,2.0310000000172295,1,1.937000000005355,timelimit,time_limit,1e+20,0.0,48.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,bound_f_pref,ok,1.952999999979511,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,bound_f_stab,ok,2.0780000000086147,0,,timelimit,no_incumbent,1e+20,6.0,6.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,omega_0,ok,2.5160000000032596,1,2.3910000000032596,optimal,optimal,0.0,0.0014285714285714288,0.0014285714285714288
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,omega_1,ok,2.3440000000118744,1,2.2339999999967404,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,omega_2,ok,2.75,1,2.639999999984866,optimal,optimal,0.0,0.032322426177168684,0.032322426177168684
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,omega_3,ok,3.3280000000086147,1,3.2030000000086147,optimal,optimal,0.0,0.023809523809523808,0.023809523809523808
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,b845efc9cd863ed789202815e9a7f9fe9278282f31bd140bf2bbdc718f038b96,omega_4,ok,14.469000000011874,1,14.344000000011874,optimal,optimal,0.0,0.09687360590991714,0.09687360590991714
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,bound_f_fair,ok,2.202999999979511,0,,timelimit,no_incumbent,1e+20,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,bound_f_ot,timeout,2.4219999999913853,0,,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,bound_f_pref,timeout,2.3280000000086147,0,,optimal,optimal,0.0,1620.0,1620.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,bound_f_stab,ok,2.0780000000086147,1,1.9689999999827705,timelimit,time_limit,2.8333333333333335,6.0,23.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,omega_0,ok,2.4530000000086147,1,2.3280000000086147,optimal,optimal,0.0,0.002175489485134155,0.002175489485134155
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,omega_1,ok,3.187999999994645,1,3.062999999994645,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,omega_2,ok,2.375,1,2.2810000000172295,optimal,optimal,0.0,0.09777294948400084,0.09777294948400084
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,omega_3,ok,2.8280000000086147,1,2.7339999999967404,optimal,optimal,0.0,0.027777777777777776,0.027777777777777776
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V1,ffa9ef44b587dadf9ae74b6fbe979159a92ef4a03badcbffbd2c0a50f4625f95,omega_4,timeout,16.203000000008615,1,16.09399999998277,timelimit,time_limit,0.31217394209340227,0.2574981639955729,0.3378823809318843
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,bound_f_fair,timeout,2.60999999998603,0,,timelimit,time_limit,2.0,1.0,3.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,bound_f_ot,timeout,2.265999999974156,1,2.140999999974156,timelimit,time_limit,1e+20,0.0,48.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,bound_f_pref,timeout,2.26500000001397,1,2.25,optimal,optimal,0.0,1620.0,1620.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,bound_f_stab,timeout,2.2810000000172295,1,2.1719999999913853,optimal,optimal,0.0,12.0,12.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,eps_f_stab_0,ok,1.2340000000258442,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,214a3548444e70a9a8267e018b24d6a7e4b5e7e363cac1b220c3856e118910d7,eps_f_stab_1,ok,1.4690000000118744,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_fair,ok,2.0,0,,timelimit,no_incumbent,1e+20,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_fair,timeout,2.8280000000086147,0,,optimal,optimal,0.0,1.0,1.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_ot,timeout,2.25,0,,timelimit,time_limit,1e+20,0.0,48.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_ot,timeout,2.4690000000118744,0,,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_pref,ok,2.062999999994645,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_pref,timeout,2.515999999974156,0,,optimal,optimal,0.0,1620.0,1620.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_stab,timeout,2.5310000000172295,0,,optimal,optimal,0.0,12.0,12.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,bound_f_stab,timeout,2.4679999999934807,0,,timelimit,time_limit,2.8333333333333335,6.0,23.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,eps_f_stab_0,ok,1.139999999984866,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,eps_f_stab_0,ok,1.312000000005355,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,eps_f_stab_1,ok,1.5780000000086147,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,3ffb8b1804c874b760f2b657ad40adcb19e11abbbccccc6c135a9bd8f85ed46d,eps_f_stab_1,ok,1.5940000000118744,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,bound_f_fair,timeout,3.25,0,,timelimit,time_limit,1.0,1.0,2.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,bound_f_ot,ok,2.187999999994645,0,,timelimit,no_incumbent,1e+20,-1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,bound_f_pref,timeout,2.687999999994645,0,,optimal,optimal,0.0,1620.0,1620.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,bound_f_stab,timeout,2.687000000005355,0,,optimal,optimal,0.0,12.0,12.0
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,eps_f_stab_0,ok,1.3590000000258442,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-loose__dp-weekday_high__sev-mittel,V2,9f5577273dba05c27b67b3939028fb61fd859c28b3403220e87b84c0f69394b0,eps_f_stab_1,ok,1.5939999999827705,0,,infeasible,infeasible,0.0,1e+20,
