dataset_id,case_id,is_id,size_class,severity,omega,winner,best_z
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-leicht,medium,leicht,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-leicht,medium,leicht,"(0.25, 0.25, 0.25, 0.25)",V1,0.2387926072760973
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-leicht,medium,leicht,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-leicht,medium,leicht,"(1.0, 1.0, 1.0, 1.0)",V1,0.9551704291043892
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(0.25, 0.25, 0.25, 0.25)",V1,0.2324266104914611
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,"(1.0, 1.0, 1.0, 1.0)",V1,0.9297064419658444
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(0.25, 0.25, 0.25, 0.25)",V1,0.22518523112421832
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,"(1.0, 1.0, 1.0, 1.0)",V1,0.9007409244968733
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(0.25, 0.25, 0.25, 0.25)",V1,0.2364798337652296
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,"(1.0, 1.0, 1.0, 1.0)",V1,0.9459193350609184
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(0.25, 0.25, 0.25, 0.25)",V1,0.22591191654311285
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-mittel,small,mittel,"(1.0, 1.0, 1.0, 1.0)",V1,0.9036476661724514
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(0.25, 0.25, 0.25, 0.25)",V1,0.21878575642094028
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-schwer,small,schwer,"(1.0, 1.0, 1.0, 1.0)",V1,0.8751430256837611
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(0.25, 0.25, 0.25, 0.25)",V1,0.23022702829726668
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-leicht,small,leicht,"(1.0, 1.0, 1.0, 1.0)",V1,0.9209081131890667
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(0.25, 0.25, 0.25, 0.25)",V1,0.2199420227169816
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-mittel,small,mittel,"(1.0, 1.0, 1.0, 1.0)",V1,0.8797680908679264
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(0.25, 0.25, 0.25, 0.25)",V1,0.22199493603411513
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-loose__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-loose__dp-weekend_high__sev-schwer,small,schwer,"(1.0, 1.0, 1.0, 1.0)",V1,0.8879797441364605
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(0.25, 0.25, 0.25, 0.25)",V1,0.24600141608749931
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-leicht,small,leicht,"(1.0, 1.0, 1.0, 1.0)",V1,0.9840056643499973
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(0.25, 0.25, 0.25, 0.25)",V1,0.24363957020458998
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-mittel,small,mittel,"(1.0, 1.0, 1.0, 1.0)",V1,0.9745582808183599
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(0.25, 0.25, 0.25, 0.25)",V1,0.23443283680705954
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekday_high__sev-schwer,small,schwer,"(1.0, 1.0, 1.0, 1.0)",V1,0.9377313472282381
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(0.25, 0.25, 0.25, 0.25)",V1,0.23382724939522945
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-leicht,small,leicht,"(1.0, 1.0, 1.0, 1.0)",V1,0.9353089975809178
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(0.25, 0.25, 0.25, 0.25)",V1,0.2254737990796224
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-mittel,small,mittel,"(1.0, 1.0, 1.0, 1.0)",V1,0.9018951963184896
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 0.0, 0.0, 1.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 0.0, 1.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(0.0, 1.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(0.25, 0.25, 0.25, 0.25)",V1,0.24510977586370758
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(1.0, 0.0, 0.0, 0.0)",V1,0.0
praxisnah_v1,sc-small__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-small__av-tight__dp-weekend_high__sev-schwer,small,schwer,"(1.0, 1.0, 1.0, 1.0)",V1,0.9804391034548303
